Epoch,CNN_mae,L_13_mae,L_9_mae,L_5_mae,NFS_mae,CNN_mse,L_13_mse,L_9_mse,L_5_mse,NFS_mse,CNN_msssim,L_13_msssim,L_9_msssim,L_5_msssim,NFS_msssim,CNN_wasserstein,L_13_wasserstein,L_9_wasserstein,L_5_wasserstein,NFS_wasserstein
79,0.928446982055902,1.06200985610485,1.05016541481018,1.03866263478994,1.13335584849119,1.67332196235657,2.13327507674694,2.07760666310787,2.02670215815306,2.41682678461075,0.829840246587992,0.799146294593811,0.798575200140476,0.802995622158051,0.783730369061232,5.2307732e-06,38.69452,36.25032,29.695225,51.943443
80,0.924892399460077,1.06068232655525,1.04949019104242,1.03792444616556,1.13671860843897,1.66418898850679,2.12393772602081,2.08280286192894,2.02084204554558,2.44349592924118,0.831374224275351,0.798724122345447,0.800022352486849,0.802346758544445,0.782827045768499,8.091796e-06,40.05008,35.481895,29.519299,48.40056
81,0.927404619753361,1.06115178018808,1.04431053996086,1.03888187557459,1.13815759122372,1.66643682122231,2.13074301183224,2.06452866643667,2.02918642759323,2.44896148145199,0.831690311431885,0.797130722552538,0.802101738750935,0.80508928373456,0.787608578801155,1.0111427e-05,39.42221,33.658104,29.135725,55.009514
82,0.921733934432268,1.05675375461578,1.05596856027842,1.03718160092831,1.13789705187082,1.65680609643459,2.10832910239696,2.10090857744217,2.02190241962671,2.44207383692265,0.829912856221199,0.79736415296793,0.801635451614857,0.803428996354342,0.775638855993748,5.1663374e-06,39.22857,35.67786,30.70543,42.854607
83,0.92281985282898,1.06499291956425,1.04594092816114,1.03799489140511,1.14008101075888,1.65114259719849,2.14551268517971,2.06709548830986,2.02585019171238,2.43687462806702,0.8286610879004,0.800271071493625,0.80058179423213,0.803582284599543,0.783910289406776,1.306372e-05,35.234825,34.42688,29.27303,54.232277
84,0.923006374388933,1.06126424670219,1.04361660033464,1.03928056359291,1.16253902763128,1.65247025340796,2.13741095364094,2.05824580043554,2.03114595264196,2.5336901396513,0.831594042479992,0.799258820712566,0.802847556769848,0.806834988296032,0.772648472338915,1.3845158e-05,36.73793,32.556404,30.330725,49.633247
85,0.920072935521603,1.05271807312965,1.04848390817642,1.03903520852327,1.12650707364082,1.64842762798071,2.09515328705311,2.0703552365303,2.02497519552708,2.38877910375595,0.831134766340256,0.801490414887667,0.801674868911505,0.803704164922237,0.78629207983613,1.4354882e-05,34.180485,34.11226,29.468445,53.81569
86,0.920950595289469,1.05545043945313,1.04314411431551,1.03227770328522,1.13402006775141,1.64852317422628,2.10378168523312,2.05181907117367,2.00993458926678,2.42223915457726,0.831207513809204,0.799170065671206,0.800103224813938,0.807073153555393,0.784739594906569,7.0289825e-06,37.39801,34.627895,29.385801,54.843742
87,0.923114731907844,1.06347980350256,1.04043463617563,1.03010296076536,1.13904821872711,1.65424502640963,2.13475486636162,2.04850989580154,1.9958458095789,2.45371969044209,0.831804983317852,0.801509402692318,0.802438069134951,0.807086680084467,0.791462205350399,4.357309e-06,36.175674,33.650097,29.618282,51.265526
88,0.917646858841181,1.05842092633247,1.04164941608906,1.03239526599646,1.12843601405621,1.64080054312944,2.12167924642563,2.05308520793915,2.00576814264059,2.39486049115658,0.830818124115467,0.80021496117115,0.80213013291359,0.803060088306665,0.786753978580236,2.7855858e-06,37.29603,34.42119,29.146597,57.64995
