Epoch,CNN_mae,L_13_mae,L_9_mae,L_5_mae,NFS_mae,CNN_mse,L_13_mse,L_9_mse,L_5_mse,NFS_mse,CNN_msssim,L_13_msssim,L_9_msssim,L_5_msssim,NFS_msssim,CNN_wasserstein,L_13_wasserstein,L_9_wasserstein,L_5_wasserstein,NFS_wasserstein
269,1.05790252238512,1.2119564935565,1.21390637755394,1.1936563923955,1.23989798873663,2.03624600172043,2.6001917719841,2.60712172091007,2.52244684100151,2.71930910646915,0.88725571334362,0.863841194659472,0.862186323851347,0.864609565585852,0.858893971890211,-6.5370696e-06,56.22407,54.036278,48.90773,59.897545
270,1.05675492435694,1.21298933029175,1.21174445748329,1.18629045039415,1.24279613792896,2.03116104751825,2.61206613481045,2.59997172653675,2.49596098065376,2.73137459158897,0.886869676411152,0.863387029618025,0.86161433160305,0.866621881723404,0.85722441226244,-4.0818704e-06,61.167885,56.046913,51.063763,59.469887
271,1.05617292225361,1.22025678306818,1.20626823604107,1.19183437526226,1.24740095436573,2.02732180058956,2.64117075502872,2.57568408548832,2.51425720751286,2.75680555403233,0.887337669730186,0.863790318369865,0.862606510519981,0.865148026496172,0.858338657766581,-9.120908e-06,58.281616,59.779312,49.824806,59.70762
272,1.05469260364771,1.2150691896677,1.20975162833929,1.18600968271494,1.24110247194767,2.02502197027206,2.62147216498852,2.58676688373089,2.49492725729942,2.72460389137268,0.887564714998007,0.86348345130682,0.862458005547524,0.866614647209644,0.85876664146781,-5.7810685e-06,59.7798,55.33806,52.659344,62.82376
273,1.05233431607485,1.21158894151449,1.2139328867197,1.18563677370548,1.23451636731625,2.01649671047926,2.60000523924828,2.60497568547726,2.49145114421844,2.69980463385582,0.887343913316727,0.863873708993197,0.863068569451571,0.865911733359098,0.859039574861527,-9.838841e-06,59.66064,56.904457,53.326935,62.966805
274,1.05700526386499,1.21437899768353,1.21683613955975,1.18422704190016,1.24425636231899,2.03196208178997,2.61038503050804,2.61616690456867,2.48665788769722,2.73602457344532,0.887099172919989,0.863401144742966,0.861991863697767,0.866421539336443,0.858628887683153,-9.868178e-06,57.326668,54.292793,52.040382,62.46118
275,1.05287236720324,1.21210694313049,1.20413187146187,1.18748985975981,1.23557799309492,2.01956667751074,2.60950066149235,2.56833437085152,2.49985098838806,2.70619496703148,0.886708278208971,0.863256208598614,0.863067839294672,0.866094786673784,0.860654912889004,-5.774782e-06,56.8544,56.122177,50.393547,63.328262
276,1.05372818559408,1.2080182954669,1.21389669924974,1.18891057372093,1.23559474945068,2.02055046707392,2.59121780097485,2.60532227158546,2.50376532971859,2.70894289016724,0.887756299227476,0.864071186631918,0.861518580466509,0.86558248475194,0.859419085085392,-5.9069134e-07,57.290405,55.372826,51.466858,63.78293
277,1.05577939003706,1.21753656119108,1.2032358571887,1.19228052347898,1.23949199169874,2.02823210507631,2.62646305561066,2.56165552139282,2.51771360635757,2.71651202440262,0.887596782296896,0.863035038113594,0.862670242786408,0.865013245493174,0.856882907450199,-6.0524326e-06,58.140087,56.301323,49.561775,62.19622
278,1.05828604102135,1.21316788345575,1.21213816851377,1.18565670400858,1.24195504188538,2.03173200786114,2.61192865669727,2.60193628072739,2.49177004396915,2.72475852072239,0.885929580777884,0.863883558660746,0.864257462322712,0.866243433207274,0.860637180507183,-4.015863e-06,58.591568,57.320793,52.7294,59.260986
279,1.0518494322896,1.21353659778833,1.20777001231909,1.18633133172989,1.25108090788126,2.01403968036175,2.61189685761929,2.585782289505,2.4906100332737,2.76295176148415,0.887456670403481,0.863522842526436,0.862670674920082,0.865457814186811,0.858448892831802,-7.385155e-06,56.560658,55.667145,52.061436,60.492306
280,1.05647575110197,1.21598210930824,1.21231183409691,1.18196518719196,1.25194902718067,2.03236965090036,2.62656393647194,2.59690301120281,2.4721776843071,2.76734292507172,0.887661747634411,0.863508734852076,0.861591659486294,0.866644386202097,0.855459101498127,-4.067202e-06,58.04061,56.897118,50.193142,59.614967
281,1.05669502168894,1.21079400926828,1.21062975376844,1.1848036646843,1.23380349576473,2.02802576869726,2.59846697747707,2.59151972830296,2.48833887279034,2.69495862722397,0.887344911694527,0.864268362522125,0.861258331686258,0.866292469203472,0.859613761305809,-9.482494e-06,61.019062,59.69706,53.2171,61.07726
282,1.05490507185459,1.21410614997149,1.21207550168037,1.18563912808895,1.23586055636406,2.02355465292931,2.61403599381447,2.59802721440792,2.49272833764553,2.70516155660152,0.887054570019245,0.86427603662014,0.862099692225456,0.866286978125572,0.858722858130932,-8.716248e-06,56.051216,54.94925,50.1046,62.0228
283,1.05477221310139,1.21138731390238,1.20469581335783,1.19168742001057,1.23705189675093,2.02325969934463,2.60075753927231,2.56771464645863,2.51423619687557,2.70711728930473,0.887910436838865,0.863634593784809,0.862571988254785,0.865778859704733,0.85995577275753,-5.334383e-06,58.02839,58.087154,52.608334,62.447968
284,1.05503922700882,1.21475110203028,1.20750144124031,1.18778575956821,1.23526697605848,2.02490168064833,2.61526899039745,2.58216786384583,2.49702598154545,2.69720330834389,0.886556159704924,0.863696746528149,0.863823760300875,0.866064969450235,0.859170034527779,-8.629984e-06,57.562626,53.815918,50.69064,64.78558
285,1.05586848407984,1.21350736916065,1.20883274823427,1.18245157599449,1.23816964030266,2.02431461215019,2.60995556414127,2.58500073850155,2.47921746969223,2.7122453302145,0.886989682912826,0.864117652177811,0.861771021038294,0.865598235279322,0.860083188861609,-6.7822402e-06,58.928318,53.967632,51.738068,61.942825
286,1.05402671545744,1.22191233187914,1.20921643823385,1.18242564797401,1.23435760289431,2.02400309592485,2.64351749420166,2.58950841426849,2.47945828735828,2.69112630188465,0.886702727526426,0.862579382956028,0.863350830972195,0.866304732859135,0.860399294644594,-8.737203e-06,57.42164,55.266335,50.36122,62.285522
287,1.05657064169645,1.2119564935565,1.20907744765282,1.18585401028395,1.23992375284433,2.02751388400793,2.60371652245522,2.58601407706738,2.49653208255768,2.72744327783585,0.887845508754253,0.864414788782597,0.862210787832737,0.865957830101252,0.85846858099103,-3.014924e-06,59.037598,56.311935,50.617218,62.73269
288,1.06151397526264,1.20896202325821,1.20315121859312,1.18368696421385,1.23787168413401,2.03883974254131,2.59667390584946,2.56163556873798,2.48146322369575,2.70108190178871,0.886267088353634,0.865314442664385,0.862980999052525,0.86698467284441,0.858471039682627,-8.422416e-06,58.789207,56.574112,52.223156,63.75091
289,1.0558018013835,1.21123465895653,1.20655400305986,1.19012769311667,1.254274725914,2.02315580099821,2.60420310497284,2.57777105271816,2.5107809305191,2.77153472602367,0.887851413339376,0.863719157874584,0.863725997507572,0.865466393530369,0.856820169836283,-7.79063e-06,56.448814,56.906776,48.34692,59.105515
290,1.05514776706696,1.21224299818277,1.20751132071018,1.18690433353186,1.24477618187666,2.02326516062021,2.60809837281704,2.58003905415535,2.4983756095171,2.73733919858932,0.887366451323032,0.864152207970619,0.864043194800615,0.866164319217205,0.856726851314306,-6.8028457e-06,54.724472,55.99638,51.483086,65.56927
291,1.0540891289711,1.21576017141342,1.20692476630211,1.17834942787886,1.24994203448296,2.01657426357269,2.62145076692104,2.57584995031357,2.46459697186947,2.75882920622826,0.887912295758724,0.864086922258139,0.862805083394051,0.867028102278709,0.856972139328718,-8.2990155e-06,56.20389,57.15039,52.164505,68.557106
292,1.05673681944609,1.21619895100594,1.20780780166388,1.18423567712307,1.23621357232332,2.02504915744066,2.62250380218029,2.58037446439266,2.48615835607052,2.70677623152733,0.887248549610376,0.863672062754631,0.862548910081387,0.866251923143864,0.856688443571329,-9.597978e-06,57.690956,54.846123,50.847343,61.94214
293,1.05782675743103,1.2139832302928,1.20626630634069,1.18433273583651,1.23008054494858,2.03079419583082,2.60739567875862,2.57571536302567,2.48646141588688,2.68159374594688,0.88725971058011,0.863577697426081,0.86296109482646,0.866908021271229,0.860813457518816,-5.357666e-06,57.315,55.583183,53.81578,63.41864
294,1.05334232002497,1.2065497264266,1.2066315934062,1.18408697098494,1.23374221473932,2.0155543833971,2.58461850881577,2.58128353953361,2.48392362892628,2.69740302860737,0.887451604008675,0.865407411009073,0.863103989511728,0.866791140288114,0.860555820167065,-4.884205e-06,58.833946,56.121655,51.45894,60.42292
295,1.0550776347518,1.21255031228066,1.20127602666616,1.18585575371981,1.22966232895851,2.02171955257654,2.60809615254402,2.55758756399155,2.49393348395824,2.68067233264446,0.886283092200756,0.864620037376881,0.863435570150614,0.865753330290318,0.861281849443913,-8.739415e-06,54.98031,55.587826,51.202713,62.64438
296,1.05584807693958,1.21414588391781,1.20753022283316,1.18602885305882,1.23363148421049,2.02180051058531,2.61672486364841,2.57929135859013,2.49299718439579,2.70099018514156,0.888016402721405,0.864948727190495,0.862526386976242,0.866776935756207,0.862077351659536,-1.2488454e-05,57.62431,56.88169,50.88716,60.90264
297,1.05675461143255,1.209496922791,1.20791341364384,1.18176790326834,1.23810125887394,2.03020171076059,2.5930509865284,2.58203758299351,2.48158405721188,2.70853418111801,0.887762140482664,0.864471185952425,0.863367240875959,0.865851897746324,0.858349617570639,-6.7648944e-07,56.437782,57.843292,52.587345,61.17731
298,1.05146591365337,1.21530203521252,1.20714649558067,1.18889470398426,1.23539673537016,2.01141422986984,2.62088717520237,2.57829351723194,2.50597341358662,2.70460444688797,0.887575011700392,0.863981366157532,0.862441141158342,0.866537153720856,0.857195645570755,-7.6130964e-06,57.32048,56.01071,48.476788,62.024677
299,1.05020835995674,1.2118249386549,1.20666274428368,1.19086369127035,1.25265466421843,2.00886093080044,2.60484367609024,2.57997013628483,2.51578266918659,2.78027884662151,0.888050649315119,0.864975668489933,0.864230018109083,0.86667251214385,0.857674796134234,-7.260591e-06,57.595318,54.068672,48.677177,56.234283
300,1.0525611564517,1.2057968005538,1.20469605922699,1.182541847229,1.24169274419546,2.01417547464371,2.58263565599918,2.56733755767345,2.47595421969891,2.73150956630707,0.887549884617328,0.865262914448977,0.863430544734001,0.866841953247786,0.859086144715548,-1.1729193e-05,55.462875,57.99935,51.466892,57.516968
301,1.05256067216396,1.21283792704344,1.20460270345211,1.18125329166651,1.2377090677619,2.01663123071194,2.60452008247375,2.57292106747627,2.47560212016106,2.7090337574482,0.887936379760504,0.863662920892239,0.865052603185177,0.8668492436409,0.860598996281624,-9.533251e-06,55.769573,55.687897,50.6752,58.595367
302,1.05543397367001,1.20765013247728,1.20538295805454,1.18269651383162,1.22870545089245,2.02692081779242,2.5913797467947,2.57563714683056,2.4781361669302,2.67461448907852,0.887637063860893,0.864083256572485,0.862759102135897,0.866625525057316,0.861173439770937,-1.3311859e-05,58.17878,57.011086,50.365177,59.296066
303,1.05018246173859,1.20848644524813,1.20634116977453,1.18241096287966,1.22802106291056,2.00619138777256,2.59042237699032,2.57598620653152,2.48174850642681,2.67275679111481,0.888159833848476,0.863981679081917,0.862880170345306,0.866667248308659,0.861745711416006,-1.180626e-05,60.447464,57.66545,49.412537,59.852448
304,1.0514732003212,1.20833218842745,1.19770217686892,1.19182777404785,1.24032194167376,2.01111267507076,2.59587597846985,2.54331700503826,2.52043302357197,2.7282141149044,0.887702949345112,0.865491922944784,0.865650493651629,0.865235783159733,0.859497379511595,-1.2527918e-05,57.081223,55.226395,48.097397,60.321327
305,1.05218295007944,1.20478504896164,1.19991531968117,1.19013863801956,1.23911733180285,2.01490440964699,2.57880432903767,2.54725722968578,2.51322828233242,2.72085019946098,0.886991512030363,0.866246312856674,0.862982761114836,0.8659403398633,0.861963167786598,-8.400995e-06,58.511833,57.13044,49.508537,57.692688
306,1.05235374718905,1.20751893520355,1.20291362702847,1.18156946450472,1.23814741522074,2.01470536738634,2.59167683124542,2.56625306606293,2.47274804115295,2.71795412898064,0.887525998055935,0.865294881165028,0.865037422627211,0.866780541837215,0.860789861530066,-1.0369578e-05,59.193222,55.158825,52.16809,58.95329
307,1.05077903717756,1.2108291387558,1.20672386884689,1.17912848293781,1.23336887359619,2.00977297127247,2.60075540840626,2.57716070115566,2.47012759745121,2.69647410511971,0.887809943407774,0.863948501646519,0.862678542733192,0.867654450237751,0.860314626246691,-9.725569e-06,58.577534,56.60856,50.439194,61.68624
308,1.05550725013018,1.20038530230522,1.20405981689692,1.17708884179592,1.22836866229773,2.02602484822273,2.56252111494541,2.5697091370821,2.45782345533371,2.67393377423286,0.886904042214155,0.866361610591412,0.862564507871866,0.866603542119265,0.862622428685427,-1.29127875e-05,60.36207,55.636406,50.28772,60.604607
309,1.05588065087795,1.20807492733002,1.19679135084152,1.17979934811592,1.23343295603991,2.02239916473627,2.58951683342457,2.53903493285179,2.47014112770557,2.7040104418993,0.887050420045853,0.865367330610752,0.864857014268637,0.867215573787689,0.862280812114477,-9.015668e-06,56.54816,58.293427,51.204784,60.61242
310,1.05580834299326,1.21191205829382,1.20604244619608,1.18571798503399,1.23708480596542,2.0253963842988,2.60472024977207,2.57478038966656,2.49337190389633,2.70176601409912,0.887292884290218,0.862840503454208,0.862581603229046,0.866103917360306,0.859312176704407,-1.1295313e-05,57.921734,54.245346,49.4813,61.683388
311,1.05100387334824,1.21197721362114,1.20979174226522,1.19162964075804,1.23278370499611,2.01022419333458,2.60770730674267,2.59063583612442,2.51838067173958,2.69500070810318,0.887296322733164,0.863901019096375,0.863307770341635,0.866087567061186,0.861411284655333,-2.3121247e-06,54.056007,55.471664,49.061897,60.346645
312,1.05482221394777,1.2021284326911,1.20053175836802,1.17884533107281,1.22963459789753,2.02366627007723,2.56618592143059,2.55285756289959,2.46866331994534,2.68399767577648,0.888269569724798,0.865703750401735,0.863386988639831,0.867491412907839,0.861613966524601,-1.4529331e-05,58.638123,56.74286,49.44271,58.051903
313,1.05023887753487,1.20285983383656,1.20899719744921,1.18659004569054,1.24121826887131,2.00789864361286,2.57030913233757,2.58787748217583,2.49928829073906,2.72034858167171,0.888374399393797,0.865733038634062,0.863991636782885,0.867261722683907,0.860708575695753,-1.1156662e-05,57.108707,53.690807,48.777603,58.32345
314,1.04889536648989,1.2131233215332,1.20203169435263,1.17981740087271,1.23376886546612,2.00269290804863,2.60918954014778,2.55617681145668,2.47104413807392,2.68734216690063,0.888612288981676,0.863928444683552,0.863946590572596,0.867326218634844,0.860793862491846,-9.357231e-06,57.31518,54.709385,50.593636,59.60289
315,1.04925400018692,1.20666907727718,1.19831408560276,1.18384777009487,1.236910790205,2.00435503572226,2.58331795036793,2.54567635059357,2.48595979809761,2.70900584757328,0.888474263250828,0.864417742937803,0.864243887364864,0.867353886365891,0.859335716813803,-3.233552e-06,58.811607,57.030678,50.34495,63.2543
316,1.05017727613449,1.21061487495899,1.20097249001265,1.18518841266632,1.2327277213335,2.00901627540588,2.60026174783707,2.55644479393959,2.49278561770916,2.69562070071697,0.88805615529418,0.864884991198778,0.864240679889917,0.867246549576521,0.86179731041193,-5.921931e-06,56.952797,54.43425,48.67289,58.839626
317,1.04863537102938,1.2047218978405,1.20210974663496,1.18065758794546,1.22745597362518,2.0059400498867,2.57453495264053,2.55994248390198,2.47248308360577,2.67793148756027,0.887542374432087,0.864284299314022,0.86539101973176,0.868092086166143,0.862407598644495,-1.2478209e-05,59.577324,55.512608,50.021828,58.70818
318,1.05642838776112,1.20248998701572,1.2005989998579,1.18097786605358,1.23250745981932,2.02407342940569,2.57114849984646,2.55408623814583,2.47066742181778,2.69241666793823,0.886868752539158,0.865839179605246,0.86388136446476,0.866354003548622,0.858003512024879,-1.1621858e-05,57.30286,52.880936,51.010986,59.921787
319,1.0477626696229,1.20700976997614,1.19973985105753,1.18324587494135,1.23147821426392,2.00098662078381,2.58566071093082,2.55261015892029,2.48442511260509,2.69284899532795,0.888287853449583,0.865903973579407,0.864443894475699,0.866886980831623,0.861177459359169,-1.0128249e-05,56.345142,56.252502,47.76996,57.358093
320,1.05141334235668,1.20488617569208,1.20449076592922,1.19052661955357,1.22721404582262,2.01326358318329,2.57820212841034,2.56380379199982,2.50470113754272,2.66873817145824,0.888154149055481,0.865503598004579,0.863661885261535,0.867472182959318,0.862354412674904,-4.029833e-06,58.221024,57.218094,50.522038,59.01054
321,1.04782635718584,1.20550915598869,1.19785928726196,1.17741876095533,1.22807206958532,2.0016366019845,2.58159558475018,2.54235102236271,2.46174009144306,2.67584002017975,0.888817083090544,0.865862835198641,0.864518385380507,0.867746990174055,0.861435059458017,-2.8426293e-06,56.13176,55.30117,51.41404,60.28389
322,1.04985927045345,1.20600921660662,1.20271982997656,1.18520763516426,1.2396714091301,2.00675512850285,2.58266073465347,2.56407937407494,2.49226030707359,2.71970587968826,0.888381037861109,0.865768730640411,0.864755287766457,0.86803924292326,0.860455624759197,-1.2928387e-05,55.142853,54.842632,49.454487,60.939705
323,1.04971636086702,1.21219281107187,1.19634378701448,1.18330953270197,1.23944973945618,2.00714758038521,2.61101277172565,2.53761686384678,2.4834596067667,2.72602152824402,0.887321293354034,0.864187695086002,0.864697303622961,0.867841470986605,0.858608920127153,-1.0311138e-05,58.46379,57.570305,48.45559,59.62375
324,1.05313098430634,1.20189942419529,1.21385817974806,1.18389655649662,1.23391857743263,2.01710975915194,2.56107130646706,2.61132292449474,2.48694159090519,2.69757504761219,0.88671663030982,0.865175571292639,0.864304460585117,0.86712982878089,0.859546266496182,-9.452109e-06,58.557186,54.11856,50.51584,58.20604
325,1.04701661318541,1.21017596870661,1.19841147214174,1.17853269726038,1.22459335625172,1.99803468585014,2.6016371101141,2.54497715830803,2.4712947010994,2.65857361257076,0.888503771275282,0.864270482212305,0.863818276673555,0.867826193571091,0.863119695335627,-1.0566437e-05,55.17578,55.026573,49.77543,61.719547
326,1.04708078503609,1.20445186644793,1.19910184293985,1.17495477944613,1.22649151831865,1.99907843768597,2.57179348170757,2.54893437027931,2.45301228761673,2.67152099311352,0.888069462031126,0.86594632640481,0.864716708660126,0.868075266480446,0.860324401408434,-1.2018019e-05,55.103333,57.95652,51.488003,59.109108
327,1.05301720649004,1.21369335055351,1.20255713164806,1.17739248275757,1.22845493257046,2.01927440613508,2.61722423136234,2.56277713179588,2.45754542946815,2.67758771777153,0.88709232583642,0.864260021597147,0.864226199686527,0.867594446986914,0.862557873129845,-3.4747645e-06,52.772755,53.26821,51.09027,60.261024
328,1.05078282207251,1.20148589462042,1.20311695337296,1.18311066925526,1.23332674056292,2.00943492352962,2.56654486060143,2.56206794083118,2.48920197784901,2.69106803834438,0.888058535754681,0.865932501852512,0.863665036857128,0.868164077401161,0.864041406661272,-1.3565877e-05,59.797085,54.346878,50.057213,59.086464
329,1.05170612037182,1.20518755912781,1.19348564743996,1.17936631292105,1.24231500923634,2.00949862599373,2.57826615869999,2.52525237202644,2.47166129946709,2.74004206061363,0.887456014752388,0.865373115986586,0.865019116550684,0.86861902102828,0.860345840454102,-9.359792e-08,56.252647,55.891914,48.833862,56.826843
330,1.05035403370857,1.20302155613899,1.20298814028502,1.18209656327963,1.22480858117342,2.01074163615704,2.57261230051517,2.56415416300297,2.48105739057064,2.66300213336945,0.886472281068563,0.866210378706455,0.863488424569368,0.867612339556217,0.860760554671288,-1.1447119e-05,57.457397,55.807655,50.802498,59.696346
331,1.05572713911533,1.2006837874651,1.20356807857752,1.17929500341415,1.23400125652552,2.02681972831488,2.56215707957745,2.57054622471332,2.47108912467956,2.70523941516876,0.88786730915308,0.866173762828112,0.864679120481014,0.8689268194139,0.862882554531097,-6.228802e-06,58.22438,54.41185,50.49226,59.385822
332,1.04870984703302,1.2099509164691,1.19610316306353,1.17669127881527,1.22840145230293,2.00091232359409,2.59848013520241,2.53850059211254,2.45862300693989,2.67407213151455,0.888415332883596,0.865293521434069,0.86547127366066,0.867792077362537,0.860398754477501,-7.038121e-06,57.529438,56.040176,51.87349,61.692207
333,1.05262336134911,1.19874054938555,1.20059246569872,1.17536127567291,1.23047534376383,2.01673194020987,2.55444417893887,2.55251471698284,2.454350233078,2.68779541552067,0.888275809586048,0.867140885442495,0.86250215023756,0.8682901263237,0.863094329833984,-9.44233e-06,56.881187,55.760406,51.71752,59.03434
334,1.05012149363756,1.20176386833191,1.19499612599611,1.18555732816458,1.22763475775719,2.00616124272346,2.56743812561035,2.53339478373528,2.49375076591969,2.6735098361969,0.887550260871649,0.865432839840651,0.865220054984093,0.867714151740074,0.863097850233316,-1.13007845e-05,56.17015,56.28132,50.241734,59.98272
335,1.04854729771614,1.20436762273312,1.19504871219397,1.184505648911,1.23507838696241,2.00033973157406,2.58016453683376,2.53599654138088,2.49099884927273,2.70340110361576,0.889352221041918,0.864940445870161,0.865699920803309,0.867696601897478,0.86185235902667,-9.329757e-06,56.610977,56.72733,49.316032,55.944366
336,1.04547957330942,1.20048137754202,1.20476756989956,1.18382016569376,1.22269351780415,1.99135691672564,2.55718006193638,2.56834550201893,2.48271730542183,2.65407375991344,0.888683512806892,0.8648601770401,0.86326464638114,0.866388704627752,0.862608153373003,-9.585172e-06,57.701168,54.8545,49.45213,59.42482
337,1.0464730411768,1.21031905710697,1.1968701928854,1.18137522041798,1.22535072267056,1.99372617900372,2.60540919005871,2.54177165031433,2.47575685381889,2.66484577953815,0.8883599601686,0.864349789917469,0.864838574081659,0.867597922682762,0.861810356378555,-8.71683e-06,56.853447,56.341835,48.58929,60.624535
338,1.04894826561213,1.19771488755941,1.19460278749466,1.17402051389217,1.23563875257969,2.00105856359005,2.55256842076778,2.53212571144104,2.44998767971992,2.69470795989037,0.889116939157247,0.866960808634758,0.864622287452221,0.86896063759923,0.861560381948948,-1.0045478e-05,55.502476,57.217175,50.889458,58.23279
339,1.04843889921904,1.19612447917461,1.20410908013582,1.1805442944169,1.23595943301916,2.00004710257053,2.54684463143349,2.56982092559338,2.47586230933666,2.70220004022121,0.889158196747303,0.867256473749876,0.863644115626812,0.868213269859552,0.862753178924322,-1.43370125e-05,57.004333,54.506348,49.235123,57.5819
340,1.04888258874416,1.2086244598031,1.19419160485268,1.17320393770933,1.23529452085495,2.00270362198353,2.59776738286018,2.52916906774044,2.44460721313953,2.71019047498703,0.888033706694841,0.865895587950945,0.865505635738373,0.868975680321455,0.86223966255784,-7.695751e-06,54.21331,55.258244,49.454926,57.16427
341,1.04857669770718,1.19465945661068,1.20415130257607,1.17954175174236,1.22799710929394,2.00398173928261,2.54034826159477,2.57264611124992,2.47384668886662,2.67387193441391,0.887890458106995,0.867293570190668,0.863491643220186,0.868413206189871,0.859113585203886,-1.031463e-05,57.927505,52.151848,49.099777,60.19474
342,1.04604130983353,1.20224814116955,1.19536325335503,1.17958687990904,1.21874536573887,1.99431395530701,2.56516018509865,2.53247898817062,2.47004695236683,2.62940065562725,0.887166939675808,0.866676531732082,0.864870436489582,0.867755308747292,0.862175032496452,-9.9163735e-06,57.53907,57.501865,49.35588,64.39551
343,1.0479331612587,1.20083366334438,1.19522994011641,1.18349136412144,1.21971172094345,1.99970033764839,2.56062830984592,2.53316442668438,2.48716796934605,2.64402124285698,0.887303665280342,0.86650513485074,0.864728655666113,0.868423100560903,0.86362249776721,-4.653586e-06,58.193268,56.59367,50.335495,61.503883
344,1.04878612607718,1.2051097676158,1.19933654367924,1.17960681021214,1.22280044853687,2.00419174134731,2.58190850913525,2.54831524193287,2.46774476766586,2.65130844712257,0.887235272675752,0.86669359728694,0.865051556378603,0.868103723973036,0.862083289772272,-5.118316e-06,54.517094,56.205288,48.9339,58.182766
345,1.05019116401672,1.20384836196899,1.19652600586414,1.17521309107542,1.2239070981741,2.00593479722738,2.58082304894924,2.53772068023682,2.45042310655117,2.65942898392677,0.888650748878717,0.866823460906744,0.863941997289658,0.868589043617249,0.861794728785753,-7.5750286e-06,53.91472,53.663612,49.64334,61.04277
346,1.04894308745861,1.2014696970582,1.1995492503047,1.17818576097488,1.2204476967454,2.00304878503084,2.56680029630661,2.5512767136097,2.46604096889496,2.64093527197838,0.887596368789673,0.866932760924101,0.864327851682901,0.868182010948658,0.861563693732023,-1.0201824e-05,57.05922,56.45161,49.822876,60.531242
347,1.04547256231308,1.1950798779726,1.19535956531763,1.1790759563446,1.23056396842003,1.98940124362707,2.53957708179951,2.53293776512146,2.46868731081486,2.68244276940823,0.889104273170233,0.866834264248609,0.866171151399612,0.868947941809893,0.862900458276272,-1.1347118e-05,56.443344,56.555504,48.97857,55.795868
348,1.04594830423594,1.20086349546909,1.19093532115221,1.17411527037621,1.22917181253433,1.99307992309332,2.56658641993999,2.51398254930973,2.44862678647041,2.6744412779808,0.88840089738369,0.867559585720301,0.865649990737438,0.869300074875355,0.859244581311941,-2.5342451e-06,57.939903,55.35568,50.888203,61.114395
349,1.04667408764362,1.19824094325304,1.20172240585089,1.1751851066947,1.22477203607559,1.9942042529583,2.54890930652618,2.56067815423012,2.4526260048151,2.66399271786213,0.888576354831457,0.866485219448805,0.865072764456272,0.868969179689884,0.861394941806793,-9.099953e-06,55.810875,53.515896,48.193253,57.137238
350,1.0472961589694,1.20353316515684,1.2010165899992,1.17395688593388,1.21873991191387,1.99633882939816,2.57094886898994,2.5560028553009,2.45054212212563,2.63420630991459,0.887736648321152,0.866528298705816,0.865733802318573,0.868856612592936,0.862755469977856,-3.7971186e-06,56.82892,55.09771,49.976307,62.407425
351,1.04948680847883,1.20103381574154,1.19102638959885,1.17822939902544,1.21792102605104,2.00594937056303,2.56274956464767,2.51596845686436,2.46676118671894,2.63760700821877,0.888461381196976,0.866174232214689,0.865084812045097,0.86913888156414,0.863098401576281,-8.004368e-06,59.41727,54.630795,50.158703,61.000206
352,1.05046325922012,1.20954596996307,1.19236636161804,1.17801320552826,1.22082349658012,2.00634032487869,2.60071013867855,2.52344225347042,2.464231133461,2.64555954933166,0.888543225824833,0.865685120224953,0.864936824887991,0.868200022727251,0.865087535232306,7.058261e-07,53.3545,55.521362,49.10541,58.99923
353,1.04955595731735,1.19869063049555,1.19906014204025,1.17363308370113,1.2233392894268,2.00379665195942,2.54759979248047,2.55203837156296,2.44608153402805,2.65764969587326,0.888379961252213,0.866191476583481,0.86600136756897,0.868477623909712,0.860499635338783,-1.35967275e-05,56.768818,53.166485,49.22931,57.229088
354,1.04881419986486,1.19890788942575,1.1970454454422,1.17326348274946,1.21365831047297,2.00206654518843,2.5592495650053,2.53837585449219,2.44474497437477,2.61826866865158,0.888146799057722,0.866509754210711,0.865371733903885,0.868831716477871,0.864671800285578,-3.979192e-06,56.530994,55.515396,50.10418,60.710815
355,1.04925439506769,1.20621407032013,1.19834841787815,1.1806551143527,1.21819750964642,2.00472398847342,2.58585138618946,2.54416707158089,2.4728983938694,2.63023836910725,0.887947253882885,0.86556589230895,0.865400623530149,0.867871318012476,0.863496426492929,-3.7391437e-06,54.37252,55.550537,48.887062,59.588646
356,1.04829308390617,1.20004740357399,1.20201075077057,1.17746216058731,1.23288750648499,2.00123188644648,2.56303009390831,2.55776929855347,2.46426342427731,2.69574001431465,0.88789027556777,0.866088546812534,0.86448635160923,0.86899009346962,0.861640833318234,-9.514275e-06,55.272842,57.45762,49.473045,56.54856
357,1.04573617130518,1.20595138520002,1.20697037875652,1.17523154616356,1.23055807501078,1.9941264167428,2.58244869112968,2.57422363758087,2.45387934148312,2.68874455988407,0.889296412467956,0.866365488618612,0.863766055554152,0.868647519499064,0.863628245890141,-1.4325138e-05,56.78723,52.25133,50.544083,55.413548
358,1.05031944066286,1.19961321353912,1.19018944352865,1.17506387829781,1.22221881896257,2.0066301971674,2.55702057480812,2.51237680017948,2.4554523229599,2.64873467385769,0.888202384114265,0.866799216717482,0.866950929164887,0.868682030588388,0.860800683498383,-6.7293877e-06,55.35669,55.61635,51.072426,62.09539
359,1.04438211768866,1.20077279210091,1.19247304648161,1.18530372530222,1.23144384473562,1.98908442258835,2.56250254809856,2.52397929131985,2.49522417783737,2.69851489365101,0.888342257589102,0.866797991096973,0.865909665822983,0.868020284920931,0.863375045359135,-9.200652e-06,56.688866,55.006462,47.125153,56.970932
